         1491317215 function calls (1465780094 primitive calls) in 1319.369 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    50373    0.345    0.000   40.320    0.001 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:2167(add_patch)
275328/275119    0.344    0.000    0.961    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1829(transform_affine)
  1427430    0.343    0.000    0.343    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:381(_constructor)
  4031693    0.342    0.000    0.342    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\path.py:232(simplify_threshold)
   227828    0.342    0.000    7.281    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2377(transform_affine)
     8127    0.339    0.000   11.263    0.001 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axis.py:57(__init__)
386010/142632    0.334    0.000    0.386    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2368(<lambda>)
   212001    0.333    0.000    1.250    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:562(_set_axis)
   206318    0.330    0.000    0.448    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:693(<listcomp>)
    27663    0.328    0.000    0.611    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
    55000    0.328    0.000    1.473    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:634(__init__)
   580675    0.326    0.000    1.131    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:2258(is_label_like)
   590166    0.324    0.000    0.324    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:568(axes)
   736479    0.320    0.000    0.401    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:1720(is_integer)
   940316    0.319    0.000    0.688    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1487(<genexpr>)
  1162693    0.318    0.000    0.318    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1019(get_points)
672400/507547    0.317    0.000    0.386    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2369(<lambda>)
        3    0.316    0.105   36.230   12.077 C:\Users\user\pybatch\batch_calculations.py:769(draw_sunplot)
   890537    0.314    0.000    0.338    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\compat\numpy\function.py:48(__call__)
   212001    0.313    0.000    0.636    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:220(set_axis)
  1161348    0.312    0.000    1.052    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:715(<genexpr>)
   892767    0.304    0.000    0.304    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:590(dtype)
  2203561    0.303    0.000    0.303    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:217(axes)
     7174    0.301    0.000    0.301    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
   323862    0.301    0.000    1.647    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:82(_stale_axes_callback)
   115697    0.299    0.000    0.539    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\path.py:190(_update_values)
    77336    0.299    0.000    1.671    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\markers.py:296(_set_marker)
    51196    0.298    0.000    5.637    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:733(__init__)
   366777    0.297    0.000    3.089    0.000 <__array_function__ internals>:2(all)
   590035    0.297    0.000    0.549    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:471(ndim)
   243974    0.297    0.000    4.362    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1972(rotate_deg)
    20735    0.297    0.000    6.793    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:409(_plot_args)
   114406    0.297    0.000    0.297    0.000 {method 'astype' of 'numpy.ndarray' objects}
    28284    0.294    0.000    9.193    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\text.py:864(get_window_extent)
     7300    0.291    0.000    0.307    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
   368700    0.291    0.000    1.288    0.000 c:\users\user\anaconda3\envs\tasc\lib\re.py:170(match)
  1072053    0.285    0.000    0.285    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1900(get_matrix)
   106845    0.281    0.000    0.428    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:693(__hash__)
   892453    0.280    0.000    0.280    0.000 {pandas._libs.algos.ensure_platform_int}
      319    0.280    0.001    0.282    0.001 {built-in method gc.collect}
       64    0.271    0.004  507.944    7.937 C:\Users\user\pybatch\batch_calculations.py:988(draw_average_barplot)
   254921    0.269    0.000    0.340    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:266(x0)
   940316    0.267    0.000    0.513    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\cast.py:1489(<genexpr>)
   253784    0.265    0.000    3.235    0.000 <__array_function__ internals>:2(reshape)
   334095    0.262    0.000    6.721    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:3010(bind)
   564673    0.260    0.000    0.455    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:3593(_get_data)
   105463    0.259    0.000    0.259    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:1791(<dictcomp>)
  1162603    0.257    0.000    0.566    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:222(<lambda>)
  1097515    0.257    0.000    0.257    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:421(_constructor)
   308280    0.257    0.000    0.916    0.000 c:\users\user\anaconda3\envs\tasc\lib\contextlib.py:237(helper)
    35234    0.256    0.000    0.570    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\lib\stride_tricks.py:206(broadcast_arrays)
  2881003    0.256    0.000    0.256    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2517(name)
    15751    0.253    0.000    4.326    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\text.py:665(draw)
    77894    0.252    0.000    2.156    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:1089(_set_artist_props)
  1767976    0.251    0.000    0.251    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:1378(nlevels)
   164298    0.250    0.000    5.648    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:326(xmin)
        3    0.248    0.083    8.731    2.910 C:\Users\user\pybatch\batch_calculations.py:347(_sunplot_max)
     1237    0.246    0.000    0.246    0.000 {built-in method nt.stat}
  1643299    0.246    0.000    0.246    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:150(is_all_dates)
   344308    0.244    0.000    0.731    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1330(_iter_break_from_left_to_right)
  1326850    0.243    0.000    0.243    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\blocks.py:201(internal_values)
   192731    0.242    0.000    0.440    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:3037(ndim)
   634191    0.238    0.000    0.238    0.000 c:\users\user\anaconda3\envs\tasc\lib\enum.py:526(__new__)
        1    0.237    0.237    9.988    9.988 C:\Users\user\pybatch\batch_calculations.py:1244(draw_wave_percentage)
   356122    0.236    0.000    0.291    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:390(get_transform)
   253784    0.236    0.000    2.727    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:202(reshape)
    20735    0.234    0.000    0.284    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:323(_getdefaults)
   202774    0.233    0.000    0.477    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:3118(_validate_positional_slice)
   343438    0.231    0.000    0.231    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1739(<lambda>)
   218466    0.224    0.000    0.341    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:1321(_replace_dtype_fields)
       26    0.224    0.009   30.818    1.185 C:\Users\user\pybatch\batch_calculations.py:947(draw_average_over_time)
    34532    0.220    0.000    0.221    0.000 {built-in method builtins.sorted}
   358330    0.217    0.000    2.504    0.000 <__array_function__ internals>:2(amin)
    73646    0.215    0.000    7.632    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\backends\backend_agg.py:133(draw_path)
   387253    0.215    0.000    0.279    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\common.py:283(is_null_slice)
   684341    0.215    0.000    0.290    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:1368(getmask)
   134272    0.214    0.000    0.653    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:713(set_figure)
   222671    0.213    0.000    0.832    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:1325(_to_unmasked_float_array)
    56298    0.211    0.000    0.236    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:809(set_weight)
    55097    0.210    0.000    1.934    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\_methods.py:97(_clip)
   153930    0.209    0.000    0.209    0.000 {method 'copy' of 'numpy.generic' objects}
     9223    0.206    0.000    0.604    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\lib\index_tricks.py:318(__getitem__)
   358929    0.206    0.000    2.242    0.000 <__array_function__ internals>:2(amax)
17874/17212    0.205    0.000    0.942    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:293(__new__)
     4447    0.204    0.000   11.100    0.002 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_axes.py:3166(errorbar)
    40661    0.204    0.000    0.637    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
   164298    0.203    0.000    1.239    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:336(xmax)
   138600    0.202    0.000    0.202    0.000 {method 'flatten' of 'numpy.ndarray' objects}
102146/395    0.201    0.000    2.218    0.006 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pyparsing.py:1647(_parseNoCache)
    45359    0.201    0.000    0.362    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\lines.py:1111(set_linestyle)
   168169    0.200    0.000    1.263    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:341(ymax)
   210883    0.200    0.000    0.341    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\lines.py:66(_scale_dashes)
    23789    0.199    0.000    0.412    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:650(translated)
   275285    0.197    0.000    0.604    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\pyplot.py:793(_auto_draw_if_interactive)
  1043339    0.197    0.000    0.197    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\multiarray.py:584(min_scalar_type)
    82611    0.196    0.000    0.198    0.000 {pandas._libs.ops_dispatch.maybe_dispatch_ufunc_to_dunder_op}
   368104    0.195    0.000   13.382    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:863(_slice)
  1104312    0.193    0.000    0.238    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:3145(is_int)
   167570    0.192    0.000    1.264    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:331(ymin)
    12918    0.192    0.000    0.223    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\base.py:1646(is_unique)
    82608    0.190    0.000    7.833    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:730(construct_return)
   193557    0.188    0.000    0.552    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\series.py:849(_ixs)
   192731    0.187    0.000    0.775    0.000 <__array_function__ internals>:2(ndim)
    76384    0.185    0.000    0.796    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:876(update_from_path)
      429    0.184    0.000    0.184    0.000 {method 'unique' of 'pandas._libs.hashtable.Int64HashTable' objects}
     4612    0.184    0.000    0.898    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\ticker.py:2202(_raw_ticks)
    53592    0.184    0.000    0.423    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:413(set_linestyle)
   158872    0.181    0.000    2.264    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:2236(any)
   111177    0.177    0.000    0.711    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:352(_set_facecolor)
    28029    0.177    0.000    1.531    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:2307(_process_unit_info)
   121779    0.177    0.000    3.130    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2126(__eq__)
    71226    0.177    0.000   11.465    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1375(contains_branch_seperately)
   274332    0.173    0.000    1.077    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\figure.py:50(_stale_figure_callback)
     3832    0.171    0.000   12.148    0.003 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axis.py:1012(_update_ticks)
  1002171    0.171    0.000    0.171    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\_api\deprecation.py:419(<genexpr>)
    66111    0.169    0.000    1.171    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\lines.py:632(axes)
       22    0.168    0.008   59.539    2.706 C:\Users\user\pybatch\batch_calculations.py:1226(make_param_vs_param_page)
    55713    0.167    0.000    1.810    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:912(update_from_data_xy)
   248499    0.167    0.000    0.337    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2381(transform_non_affine)
   630357    0.166    0.000    0.166    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:179(blklocs)
   231761    0.165    0.000    0.165    0.000 {method 'ravel' of 'numpy.ndarray' objects}
   275285    0.164    0.000    0.407    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\__init__.py:1114(is_interactive)
    58781    0.161    0.000    0.161    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\hatch.py:189(_validate_hatch_pattern)
  1087199    0.161    0.000    0.161    0.000 {method 'append' of 'list' objects}
   224261    0.160    0.000    0.160    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:222(axes)
   397124    0.159    0.000    0.159    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexing.py:237(loc)
       76    0.158    0.002   59.288    0.780 C:\Users\user\pybatch\batch_calculations.py:1151(draw_param_vs_param_graph)
   158872    0.158    0.000    2.568    0.000 <__array_function__ internals>:2(any)
   217470    0.155    0.000    0.366    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:1099(__len__)
  1288792    0.154    0.000    0.154    0.000 {pandas._libs.lib.is_iterator}
    20671    0.154    0.000   10.598    0.001 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:2097(add_line)
    35234    0.154    0.000    0.160    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\lib\stride_tricks.py:185(_broadcast_shape)
    40657    0.151    0.000    0.988    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:1244(findfont)
   906091    0.148    0.000    0.148    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\multiarray.py:707(dot)
    16134    0.146    0.000    0.719    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:606(count_contains)
    66197    0.146    0.000    0.796    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\colors.py:150(_check_color_like)
     9223    0.146    0.000    6.593    0.001 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\frame.py:4433(set_index)
     6928    0.146    0.000    0.146    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    92162    0.142    0.000    0.586    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\backend_bases.py:922(set_clip_path)
    58876    0.141    0.000    1.966    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\text.py:173(update)
   212144    0.141    0.000    0.182    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3250(_clear_item_cache)
    71412    0.140    0.000    0.629    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\numeric.py:159(ones)
       26    0.140    0.005   35.803    1.377 C:\Users\user\pybatch\batch_calculations.py:1037(make_average_page)
    19821    0.138    0.000    0.789    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\collections.py:804(_set_edgecolor)
    84062    0.138    0.000    1.539    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:810(unit)
84660/81760    0.137    0.000    9.331    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:1152(set)
    15278    0.137    0.000    0.249    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\cycler.py:349(by_key)
    20671    0.137    0.000    4.030    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:2123(_update_line_limits)
    41470    0.136    0.000    0.655    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:1336(_check_1d)
  1479746    0.135    0.000    0.135    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2521(default)
   110539    0.135    0.000    0.395    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:326(_set_edgecolor)
    19919    0.135    0.000    2.938    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\text.py:129(__init__)
    54977    0.132    0.000    0.159    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:827(set_stretch)
    73549    0.132    0.000    0.186    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:845(set_size)
    77336    0.131    0.000    0.256    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\markers.py:267(_set_fillstyle)
258253/258044    0.131    0.000    1.054    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:1763(transform)
    73950    0.131    0.000    0.244    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:907(get_siblings)
   104140    0.128    0.000    0.160    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\lines.py:32(_get_dash_pattern)
   347091    0.127    0.000    0.127    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\_api\__init__.py:154(<genexpr>)
   255692    0.126    0.000    0.176    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:276(y0)
34508/32508    0.126    0.000    0.222    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\spines.py:330(get_spine_transform)
     5178    0.124    0.000    0.216    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\dtypes\missing.py:193(_isna_ndarraylike)
   251274    0.124    0.000    0.124    0.000 {built-in method math.cos}
    16288    0.123    0.000   16.438    0.001 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_axes.py:1361(plot)
    44759    0.123    0.000    0.324    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:200(connect)
    25831    0.121    0.000    0.221    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:1131(update_from)
     4618    0.121    0.000    6.342    0.001 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_axes.py:1058(vlines)
   202910    0.120    0.000    0.233    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\generic.py:3744(_is_view)
    22884    0.120    0.000    0.203    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2017(scale)
      319    0.118    0.000    0.135    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\backends\backend_agg.py:85(__init__)
    18556    0.118    0.000    0.206    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\lib\stride_tricks.py:116(_broadcast_to)
   299637    0.118    0.000    0.166    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\range.py:687(__len__)
    92162    0.118    0.000    0.718    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:876(_set_gc_clip)
     9217    0.117    0.000    4.600    0.000 C:\Users\user\pybatch\batch_calculations.py:775(<lambda>)
   413713    0.117    0.000    0.117    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:1607(index)
    51006    0.117    0.000    2.099    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\lib\arraysetops.py:601(isin)
    20735    0.117    0.000    4.895    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:350(_makeline)
   218466    0.117    0.000    0.117    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:1289(_replace_dtype_fields_recursive)
   243942    0.114    0.000    0.214    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\font_manager.py:1300(<genexpr>)
     8658    0.113    0.000    0.141    0.000 {pandas._libs.lib.infer_dtype}
    15363    0.113    0.000    0.113    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
    25322    0.113    0.000    0.113    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2879(_interval_contains_close)
   258574    0.112    0.000    0.112    0.000 {built-in method math.radians}
   492558    0.112    0.000    0.112    0.000 {method 'keys' of 'dict' objects}
   962498    0.111    0.000    0.111    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\indexes\numeric.py:237(inferred_type)
    32576    0.110    0.000    6.336    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axes\_base.py:245(__call__)
      655    0.110    0.000    0.110    0.000 {pandas._libs.algos.take_2d_axis0_float64_float64}
   127032    0.109    0.000    0.435    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\artist.py:377(set_transform)
   126979    0.108    0.000    0.344    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:1696(safe_first_element)
    18472    0.106    0.000    0.152    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:3297(__setitem__)
    55771    0.106    0.000    0.241    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:475(set_capstyle)
      319    0.106    0.000    0.106    0.000 {built-in method PIL._imaging.fill}
    55097    0.105    0.000    2.408    0.000 <__array_function__ internals>:2(clip)
   334133    0.102    0.000    0.102    0.000 {method 'values' of 'mappingproxy' objects}
     4612    0.101    0.000    0.368    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\ticker.py:884(_set_format)
   343559    0.100    0.000    0.121    0.000 {built-in method builtins.setattr}
   102146    0.097    0.000    0.149    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pyparsing.py:1780(set)
    62425    0.097    0.000    0.582    0.000 <__array_function__ internals>:2(concatenate)
    55097    0.097    0.000    2.216    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\core\fromnumeric.py:2021(clip)
    31767    0.095    0.000    0.411    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\text.py:834(get_prop_tup)
    53592    0.095    0.000    0.273    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:509(set_hatch)
     8772    0.095    0.000    0.122    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\transforms.py:2799(nonsingular)
    45359    0.095    0.000    0.154    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\lines.py:1058(set_drawstyle)
   147351    0.095    0.000    0.138    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:593(filled)
    45278    0.094    0.000    0.665    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\lines.py:1045(set_color)
   443555    0.094    0.000    0.094    0.000 {method 'upper' of 'str' objects}
   218466    0.093    0.000    0.434    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\numpy\ma\core.py:1335(make_mask_descr)
    56276    0.093    0.000    0.206    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:393(set_linewidth)
     8287    0.093    0.000    3.537    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\axis.py:352(_apply_params)
   202910    0.093    0.000    0.114    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\pandas\core\internals\managers.py:712(is_view)
   334095    0.092    0.000    0.092    0.000 c:\users\user\anaconda3\envs\tasc\lib\inspect.py:2609(__init__)
    60990    0.092    0.000    0.145    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\cbook\__init__.py:1312(is_math_text)
   102274    0.091    0.000    0.126    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\patches.py:760(get_path)
       20    0.091    0.005  462.469   23.123 C:\Users\user\pybatch\batch_calculations.py:1132(make_layers_page)
    60051    0.091    0.000    0.259    0.000 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\text.py:820(get_unitless_position)
     4618    0.091    0.000    0.091    0.000 {method 'intersection' of 'set' objects}
  839/323    0.090    0.000   94.507    0.293 c:\users\user\anaconda3\envs\tasc\lib\site-packages\matplotlib\image.py:114(_draw_list_compositing_images)
